customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PredictedChurn,ActualChurn,Contract,gender,PaymentMethod,CustomerSegment
7853-WNZSY,0,0,0,1.0,1,1,19.75,19.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Dormant
5318-IXUZF,0,0,0,2.0,1,1,87.15,183.75,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,Month-to-month,Female,Bank transfer (automatic),At Risk
4016-BJKTZ,0,0,0,25.0,1,0,108.9,2809.05,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0,Two year,Female,Electronic check,Loyal
0415-MOSGF,0,0,0,1.0,1,0,44.4,44.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
2239-JALAW,0,0,0,58.0,1,1,103.25,6017.65,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,1,One year,Male,Bank transfer (automatic),Loyal
4846-WHAFZ,1,1,0,37.0,1,1,76.5,2868.15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
2856-HYAPG,0,0,0,1.0,1,0,68.65,68.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
6624-JDRDS,0,0,0,6.0,0,0,29.45,161.45,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Dormant
6854-EXGSF,0,0,0,8.0,1,1,65.5,573.15,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Dormant
2472-OVKUP,0,1,0,6.0,1,1,91.0,531.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
7156-MHUGY,1,0,0,13.0,1,1,90.5,1201.15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
2251-PYLPB,0,1,0,72.0,1,0,79.55,5810.9,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
5574-NXZIU,0,0,0,63.0,1,0,109.2,7049.75,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
4947-DSMXK,0,1,1,34.0,1,1,97.7,3410.0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Loyal
4003-OCTMP,0,1,0,31.0,1,1,64.0,1910.75,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
3489-HHPFY,0,1,0,2.0,1,1,84.05,134.05,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
2096-XOTMO,0,1,1,16.0,1,0,19.35,275.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
8457-XIGKN,0,0,0,20.0,1,1,19.6,356.15,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
1952-DVVSW,0,1,0,10.0,1,0,20.1,184.4,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,One year,Female,Mailed check,Dormant
5175-AOBHI,0,0,0,4.0,1,1,46.0,193.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
1813-JYWTO,0,1,0,72.0,1,0,80.45,5737.6,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
5813-UECBU,1,0,0,33.0,1,1,83.85,2716.3,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,Month-to-month,Male,Credit card (automatic),Loyal
3572-UOLYZ,0,0,1,46.0,1,1,84.8,3958.85,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
3712-PKXZA,0,1,0,61.0,1,1,20.55,1252.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
4029-HPFVY,0,0,0,3.0,1,1,70.3,220.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,Month-to-month,Male,Mailed check,At Risk
1682-VCOIO,0,0,0,23.0,1,0,20.45,481.1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
8010-EZLOU,1,0,0,15.0,1,1,80.2,1217.25,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
0345-XMMUG,0,1,0,46.0,1,1,108.9,4854.3,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
2657-ALMWY,1,1,0,26.0,1,0,84.95,2169.75,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
2226-ICFDO,0,1,1,72.0,1,1,85.9,6110.75,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
7718-RXDGG,0,1,0,15.0,1,1,68.6,1108.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Loyal
5047-LHVLY,1,0,1,1.0,1,1,50.15,50.15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,Month-to-month,Male,Mailed check,At Risk
6519-CFDBX,0,0,0,2.0,1,1,45.4,80.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
1855-CFULU,1,0,0,4.0,1,0,20.05,91.45,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
4884-TVUQF,1,0,0,57.0,1,0,101.3,5779.6,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
9348-ROUAI,0,1,1,59.0,1,0,90.3,5194.05,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
8106-GWQOK,0,1,0,38.0,0,1,60.0,2193.2,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
0862-PRCBS,0,1,1,68.0,1,1,103.75,7039.45,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
8044-BGWPI,0,1,1,12.0,1,1,21.15,306.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
0042-JVWOJ,0,0,0,26.0,1,1,19.6,471.85,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
6500-JVEGC,0,0,0,68.0,1,0,101.35,7110.75,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
3551-HUAZH,1,0,0,1.0,1,1,74.4,74.4,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
9992-UJOEL,0,0,0,2.0,1,1,50.3,92.75,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,Month-to-month,Male,Mailed check,At Risk
8060-HIWJJ,0,0,0,64.0,1,0,86.55,5632.55,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
8614-VGMMV,0,0,0,15.0,1,1,49.1,679.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
7377-DMMRI,0,0,0,2.0,1,1,47.8,92.45,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
0822-QGCXA,1,1,0,27.0,1,0,83.85,2310.2,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
5945-AZYHT,0,1,0,71.0,1,1,109.6,7854.15,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
8570-KLJYJ,0,0,0,36.0,1,0,54.45,1893.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0,One year,Female,Mailed check,Loyal
5914-DVBWJ,1,0,0,18.0,1,1,85.45,1505.85,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
4853-OITSN,0,1,0,5.0,1,1,89.15,413.25,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0,Month-to-month,Male,Electronic check,At Risk
2466-NEJOJ,0,1,1,8.0,1,0,19.65,169.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Dormant
7245-NIIWQ,0,0,0,3.0,1,1,69.85,199.85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Dormant
9677-AVKED,0,0,1,53.0,1,1,84.6,4449.75,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
7016-BPGEU,0,0,0,29.0,0,1,25.1,712.85,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,Month-to-month,Female,Credit card (automatic),Loyal
1626-ERCMM,1,1,0,20.0,1,1,94.55,1899.65,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
9931-KGHOA,0,1,0,46.0,1,0,55.0,2473.95,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
3022-BEXHZ,0,1,1,67.0,1,1,111.2,7530.8,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
8200-LGKSR,0,1,0,71.0,1,0,83.2,6126.1,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0,Two year,Male,Electronic check,Loyal
2826-DXLQO,1,1,0,7.0,0,0,29.8,220.45,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Dormant
3806-DXQOM,0,0,0,4.0,0,1,33.65,137.85,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
2673-CXQEU,1,0,0,56.0,1,0,110.5,6139.5,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
6974-DAFLI,0,1,0,55.0,1,0,19.7,1140.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
2828-SLQPF,0,0,0,19.0,1,1,45.0,865.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Loyal
1732-VHUBQ,1,1,1,47.0,1,0,70.55,3309.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,Month-to-month,Female,Bank transfer (automatic),Loyal
9840-DVNDC,0,0,0,6.0,1,1,80.5,463.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,Month-to-month,Male,Credit card (automatic),At Risk
3908-BLSYF,0,0,0,6.0,1,0,83.9,497.55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
2737-YNGYW,0,0,0,2.0,1,0,80.55,184.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
3262-EIDHV,0,1,1,72.0,1,0,84.7,5893.9,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
7014-ZZXAW,0,1,0,71.0,1,1,24.25,1732.95,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
3577-AMVUX,0,0,0,1.0,1,0,55.05,55.05,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
0137-OCGAB,0,0,0,1.0,1,1,80.2,80.2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
0968-GSIKN,0,0,0,1.0,1,1,70.8,70.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Month-to-month,Female,Mailed check,At Risk
3646-ITDGM,0,0,0,56.0,1,0,19.7,1051.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
8082-GHXOP,0,0,1,13.0,1,0,44.0,659.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Loyal
2958-NHPPS,0,0,0,23.0,1,0,20.85,473.9,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
4658-HCOHW,0,1,1,21.0,1,1,102.8,2110.15,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
5136-GFPMB,0,0,0,54.0,1,0,89.4,4869.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
9494-MRNYX,0,0,0,10.0,1,0,75.05,786.3,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Male,Electronic check,At Risk
4315-MURBD,0,0,0,12.0,1,1,98.9,1120.95,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1,1,Month-to-month,Female,Bank transfer (automatic),At Risk
8375-KVTHK,0,1,0,68.0,1,1,100.3,6754.35,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
6198-PNNSZ,0,1,0,56.0,1,0,109.8,6109.65,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
0463-TXOAK,0,0,1,52.0,1,0,25.6,1334.5,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
5176-LDKUH,0,0,0,48.0,1,0,75.15,3772.65,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
0080-EMYVY,0,0,0,14.0,1,0,51.45,727.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
3604-WLABM,0,0,0,10.0,1,0,54.25,583.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Dormant
0042-RLHYP,0,1,1,69.0,1,0,19.7,1396.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
8782-NUUOL,0,0,0,60.0,1,0,79.0,4801.1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
9565-AXSMR,0,1,1,52.0,1,0,19.2,1054.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
7643-RCHXS,0,1,1,63.0,1,0,19.35,1263.85,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0,Two year,Female,Electronic check,Loyal
1660-HSOOQ,0,0,0,1.0,1,1,49.65,49.65,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,Month-to-month,Male,Mailed check,At Risk
9499-XPZXM,0,1,0,72.0,1,0,64.75,4804.75,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
0052-YNYOT,0,0,0,67.0,1,0,20.55,1343.4,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
6207-WIOLX,0,1,1,25.0,0,1,58.6,1502.65,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0,1,Month-to-month,Female,Credit card (automatic),Loyal
2294-DMMUS,0,1,1,62.0,1,1,70.45,4300.45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Loyal
6979-ZNSFF,0,0,0,8.0,1,1,87.05,762.1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
1028-FFNJK,1,1,0,30.0,1,1,101.5,2917.65,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
6502-HCJTI,1,1,0,7.0,1,1,94.7,673.1,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0,1,Month-to-month,Male,Credit card (automatic),Dormant
0343-QLUZP,0,0,0,60.0,0,0,39.6,2424.5,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
0277-BKSQP,0,1,1,8.0,1,1,54.4,475.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Dormant
2115-BFTIW,0,0,0,25.0,1,0,70.95,1767.35,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Male,Mailed check,Loyal
6937-GCDGQ,0,1,1,19.0,1,1,48.95,955.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
6877-TJMBR,0,1,0,1.0,1,1,84.8,84.8,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
8859-AXJZP,0,1,1,39.0,1,1,23.8,903.8,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
4923-ADWXJ,0,0,0,25.0,1,1,65.8,1679.65,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
1905-OEILC,0,0,0,1.0,1,0,19.5,19.5,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
7781-EWARA,0,1,1,70.0,0,0,60.35,4138.7,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
2560-QTSBS,0,1,1,72.0,1,1,23.3,1623.15,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
3807-BPOMJ,0,1,0,55.0,1,1,94.75,5276.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
7072-MBHEV,1,1,1,11.0,1,1,78.1,864.85,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Dormant
8780-IXSTS,0,0,0,6.0,1,1,90.1,521.3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
4508-OEBEY,0,1,0,31.0,1,1,75.5,2424.45,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
8007-YYPWD,0,0,0,15.0,1,0,25.05,369.1,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
5458-CQJTA,0,1,1,65.0,1,1,74.8,4820.15,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0,1,Two year,Male,Bank transfer (automatic),Loyal
3709-OIJEA,0,0,0,26.0,1,1,85.2,2184.6,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
3327-YBAKM,0,1,0,64.0,1,1,96.9,6314.35,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0,0,One year,Female,Mailed check,Loyal
3402-XRIUO,1,1,0,22.0,1,1,63.55,1381.8,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
0680-DFNNY,0,1,0,15.0,1,1,101.1,1504.05,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
2750-BJLSB,0,0,0,47.0,1,1,103.7,4730.6,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
0963-ZBDRN,0,0,0,32.0,1,1,96.2,3183.4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
1396-QWFBJ,0,1,1,21.0,1,1,74.05,1565.7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,Month-to-month,Female,Bank transfer (automatic),Loyal
5849-ASHZJ,0,0,1,27.0,1,0,20.05,552.9,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
3588-WSTTJ,1,0,0,35.0,1,1,99.05,3554.6,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
6933-FHBZC,0,0,0,26.0,1,1,56.05,1553.2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,One year,Female,Mailed check,Loyal
8910-LEDAG,1,1,0,34.0,1,0,71.55,2427.35,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
3587-PMCOY,0,0,0,10.0,1,1,98.9,1064.95,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0,0,One year,Male,Electronic check,Dormant
5386-THSLQ,1,1,0,66.0,0,0,45.55,3027.25,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
8931-GJJIQ,0,0,0,9.0,1,1,83.3,803.3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
9895-VFOXH,0,0,0,1.0,0,0,24.4,24.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
0643-OKLRP,1,1,0,47.0,1,0,80.35,3825.85,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
4537-DKTAL,0,0,0,2.0,1,0,45.55,84.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
2232-DMLXU,0,1,0,1.0,1,0,55.2,55.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
4881-JVQOD,1,1,1,10.0,0,1,34.55,362.6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Dormant
0222-CNVPT,1,0,0,52.0,0,1,48.8,2555.05,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
5378-IKEEG,0,0,0,1.0,0,1,35.75,35.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
